run,old_distance_m,old_budget_thb,our_distance_m,our_budget_thb
7734,12489.77,15887.26,13537.08,16571.24
7735,6868.27,17718.68,12921.54,17075.99
7736,11678.35,19309.06,14529.17,12980.13
7737,14128.51,17960.61,14351.1,17349.31
7738,8855.65,18617.28,9966.44,15295.9
7739,12622.55,18199.75,9819.84,15695.73
7740,15577.47,17639.15,13059.44,18245.18
7741,7633.61,11976.08,8769.63,12928.59
7742,12972.26,20191.89,13790.44,16364.1
7743,9584.97,12633.84,13248.21,16140.5
7744,23441.82,18707.24,14914.89,18209.04
7745,16245.43,17287.76,9334.46,20330.41
7746,16506.67,16178.54,13467.18,15579.41
7747,8892.15,16484.91,18567.76,15943.29
7748,20634.01,18962.79,19726.95,15462.1
7749,10524.08,15654.35,13909.79,16968.51
7750,13884.32,14620.05,14007.26,16423.37
7751,15316.68,16928.59,8946.75,17755.47
7752,13897.03,15008.56,11288.17,16710.48
7753,13056.99,23920.44,35771.48,16141.1
7754,14228.25,14151.04,7407.5,15214.8
7755,9423.11,15889.52,9247.34,18357.58
7756,21444.93,18970.33,8191.54,19750.15
7757,4239.99,16807.21,9936.62,15057.98
7758,11209,18858.26,11525.26,17865.75
7759,8790.39,15914.93,10445.78,16648.6
7760,8000.57,16087.61,10432.35,13841.59
7761,9639.06,18263.14,13830.15,16318.53
7762,11607.11,20982.35,11707.32,19917.29
7763,10539.78,14007.25,8840.38,10513.73
7764,9344.62,16059.15,9345.44,18547.76
7765,10574.91,19246.81,6042.35,12772.14
7766,10378.41,22221.58,10045.46,19198.9
7767,9894.92,16463.19,13944.57,19500.6
7768,13301.69,16760.49,23263.37,12729.07
7769,8408.78,14877.83,17451.07,15865.9
7770,7624.32,14449.12,6196.99,19349.24
7771,14499.11,18442.71,13226.48,15305.21
7772,13058.08,18746.95,14705.75,15103.43
7773,8951.77,22066.65,10886.46,17345.94
7774,16940.96,14116.21,13649.3,16584.26
7775,11672.62,18646.8,14735.46,11217.33
7776,9490.33,20131.97,9426.68,9710.63
7777,9881.23,21187.36,8567.47,17094.6
7778,9534.42,22515.06,16899.26,12867.08
7779,18126.63,19876.68,13148.42,19106.58
7780,9830.55,14863.16,9953.61,17253.27
7781,7522.83,20084.78,13529.43,15445.76
7782,8233.75,18738.79,14056.6,19003.93
7783,13029.31,17893.52,16726.91,12595.45
7784,21227.17,21483.12,12031.5,10677.48
7785,14617.2,22741.74,10423.73,16683.59
7786,20062.04,19537.79,14307.15,14934.46
7787,12451.04,20533.55,11320.21,11788.58
7788,17383.45,23728.26,10254.34,14623.49
7789,11184.22,18425.15,13842.47,14245.63
7790,8367.54,15830.56,10167.35,12145.89
7791,6341.9,15270.68,16230.59,16162.29
7792,11147.06,15586.37,8202.34,19529.99
7793,8236.14,18039.19,22699.19,16205.05
7794,18709.47,16210.33,13409.19,17166.47
7795,18905.54,19583.08,14604.01,13694.36
7796,17012.85,13910.12,11816.46,18998.62
7797,9800.56,18283.72,13604.87,13021.69
7798,6921.69,20113.21,9958.89,11754.88
7799,13190.65,18186.97,5187.57,18273.48
7800,16524.69,17311.86,7115.29,15244.29
7801,8636.46,17820.18,13721.36,13047.53
7802,19508.43,19818.45,9630.38,17824.91
7803,22661.64,18717.45,17859.04,17675.65
7804,14296.8,17778.13,11265.41,12617.79
7805,8527.06,17198.14,11270.72,20318.44
7806,18543.47,18200.69,11734.82,11658.8
7807,9523.16,18039.92,15700.19,14299.77
7808,11772.5,16172.4,9601.78,17411.91
7809,14727.77,19637.14,13031.1,15967.22
7810,9377.49,11750.56,13841.69,17278.66
7811,13636.57,15588.22,13756.18,19023.87
7812,10542.46,23267.29,12343.68,17603.71
7813,16914.24,15953.06,18116.85,15864.29
7814,14759.06,15750.46,8011.2,17620.48
7815,32441.62,18226.22,11270.61,14925.51
7816,8254.75,15059.91,9593.53,14054.1
7817,15253.48,14403.12,8828.79,13682.56
7818,15086.8,19949.12,13899.24,15017.71
7819,9277.76,18303.67,15356.99,20245.58
7820,7886.04,17485.47,14933.74,13535.4
7821,9965.82,19831.09,12307.94,12388.4
7822,13869.92,15712.35,10439.75,17409.79
7823,14232.64,18171.08,10633.03,12430.73
7824,15210.77,16611.36,12084.1,17365.64
7825,14356.26,17154.74,10315.14,13656.34
7826,9560.98,13167.09,5484.99,18168.58
7827,13307.02,13103.73,12419.97,15023.31
7828,11284.64,18180.84,14298.56,16935.52
7829,7004.57,13854.69,12070.39,12751.83
7830,9777.05,16020.56,9060.77,15243.98
7831,11208.76,18591.78,17363.61,17214.74
7832,8335.02,13454.39,9539.87,18091.85
7833,14231.52,22732.11,20045.33,14148.92
7834,9708.98,13849.04,10038.92,16545.65
7835,13727.13,18881.81,17998.77,18777.59
7836,17930.65,21662.8,8747.59,17768.62
7837,9761.28,14665.88,7124.87,15887.93
7838,10646.58,14783.47,9047.59,20673.61
7839,12680.24,19648.54,24553.98,13169.63
7840,6286.31,13833.71,8654.76,20473.57
7841,12808.7,19062.95,8584.47,16135.02
7842,9454.2,16141.79,13040.24,15114.33
7843,6304.62,19974.97,10417.97,20491.93
7844,6714.94,12311.18,15459.02,17296.42
7845,14629.15,14861.87,10452.34,18210.42
7846,10099.53,17278.59,14086.6,20924.36
7847,12356.56,20966.91,9243.75,18930.31
7848,20080.5,18262.57,4183.03,13964.12
7849,12869.42,20181.08,11650.26,17329.38
7850,16194,19245.45,9115.71,17327.23
7851,8100.2,16583.31,7802.52,16701.7
7852,13948.37,15670.61,8484.7,17680.18
7853,9872.16,17861.9,9670.2,16427.65
7854,12817.34,17599,12702,17017.5
7855,15823.13,20898.93,16702.59,18643.63
7856,13737.36,24654.74,18419.72,17890.56
7857,11028.75,24957.66,8117.02,12572.24
7858,7953.39,22417.74,8975.73,17042.83
7859,13845.9,13836.89,13250.19,16242.56
7860,22333.17,16031.98,7413.76,12796.82
7861,9006.95,21110.76,10859.64,15966.73
7862,5761.12,17028.44,7285.73,15559.41
7863,5125.85,18936,14241.36,10460.35
7864,19604.29,22985.25,15900.64,10890.27
7865,13628.87,20159.01,12913.38,16295.8
7866,12567.63,15327.07,16810.15,13213.68
7867,16915.57,24037.12,11054.18,13545.01
7868,9462.34,17283.12,13749.36,16398.34
7869,14070.42,12959.14,8501.21,19083.45
7870,10413.55,19962.46,10080.47,17286.78
7871,12122.7,14542.54,15934.62,13971.61
7872,13717.88,16842.92,8877.75,14953.22
7873,7941.9,13982.59,6874.3,20811.13
7874,11420.09,19254.82,15063.72,14754.89
7875,9337.88,17698.64,13561.17,17352.55
7876,7968.05,16535.54,6950.64,14998.59
7877,23746.15,23484.91,16529.11,17095.63
7878,8830.04,23454.28,10236.31,11541.33
7879,11888.29,18321.06,11420.45,12899.83
7880,8676.79,14236.82,12282.5,11871.81
7881,10556.02,17155,5885.75,13359.39
7882,11042.84,15989.29,13085.59,15376.96
7883,7211.93,16034.29,12520.22,13817.23
7884,12903.44,16768.45,14421.67,19005.93
7885,8033.67,15503.68,14040.77,17826.01
7886,10338.22,13421.82,9045.62,18181.13
7887,17930.07,17022.19,12088.61,13309.76
7888,13062.68,16730.33,5334.83,19964.83
7889,8194.88,17035.68,17130.2,16541.18
7890,9705.72,19431.99,5125.33,14598.9
7891,11235.39,24870.2,11392.44,19783.65
7892,8706.35,16415.89,16297.4,16952.28
7893,13032.44,20546.37,8995.36,13510.74
7894,11125.55,21829.41,8674.26,19424.65
7895,14694.26,16456.15,6910.8,19336.92
7896,10485.62,20583.82,6987.17,13607.31
7897,5951.88,13998.12,13481.6,15243.09
7898,9336.05,20330.7,19386.32,15776.16
7899,8380.1,17231.43,13801.22,17018.13
7900,15196.94,19498.82,8114.58,14842.67
7901,8544.95,14382.83,11308.81,17184.57
7902,10731.24,17116.35,10791.59,14728.55
7903,9927.16,16834.77,12186.97,15181.84
7904,17484.92,13645.62,18817.52,12916.12
7905,14572.48,15514.98,14853.14,19785.61
7906,13309.08,18975.77,6843.73,16017.36
7907,11729.16,16737.4,14864.69,10383.2
7908,14387.22,22608.55,9362.03,18470.69
7909,16818.34,25007.1,20002.13,21958.19
7910,13728.63,14177.91,18501.46,14614.22
7911,12403.74,18118.15,13919.8,18581.7
7912,4444.62,19711.14,4906.02,17554.91
7913,11274.38,17114.87,10487.83,13110.11
7914,11132.44,14562.18,10855.39,19267.33
7915,8749.35,18436.29,8790.96,15895.83
7916,7459.31,18132.48,14285.66,17143.24
7917,14160.24,17848.59,9103.57,12254.16
7918,12814.45,18245.58,16302.76,13278.61
7919,10454.14,24359.76,6935.67,14324.83
7920,11749.26,16249.93,10072.07,17324.68
7921,11726.01,18279.58,12172.38,11768.08
7922,13651.55,17929.9,10710.09,16358.41
7923,10736.16,15928.48,15479.48,16826.49
7924,21345.17,21031.6,15334.97,10700.26
7925,8547.62,12015.65,8768.2,11689.24
7926,13144.33,19911.62,11028.7,20025.36
7927,11615.89,19699.56,15056.49,18617.42
7928,8199.83,15633.36,9446.46,15306.89
7929,13546.21,22481.13,9989.14,16502.21
7930,8771.83,16710.77,18193.66,12833.31
7931,8617.83,19549.42,19122.29,16309.09
7932,10733.87,13293.91,12376.38,17363.33
7933,18720.71,20368.63,16164.81,16424.93
7934,5938.88,22249.96,11626.65,14676.17
7935,13248.55,18246.07,11077.74,18681.29
7936,7829.87,15568.18,9574.64,13905
7937,11989.1,15637.76,10891.06,17860.17
7938,10519.45,17654.79,18202.75,17337.73
7939,14227.05,15895.92,8872.86,15554.38
7940,8547.43,16212.94,11389.81,21551.39
7941,11281.4,16393.82,12351.17,16434.96
7942,12673.94,14279.8,8843.66,16827.85
7943,10457.35,18773.04,11653.43,14503.09
7944,11185.11,17890.6,10366.61,18541.02
7945,9105.79,19073.05,6275.32,15543.77
7946,15927.39,16695.86,15536.28,20273.57
7947,8903.65,14733.21,11775.01,23960.01
7948,11398.35,18201.32,13562.2,13940.91
7949,12566.84,22427.15,11384.58,14393.35
7950,11154.63,16994.15,13890.57,13358.09
7951,13562.47,16277.3,9786.37,14259.14
7952,11738.36,16400.51,19279.13,19552.86
7953,14245.94,19574.15,12058.63,20860.21
7954,23321.83,16281.41,15978.1,14741.53
7955,9025.42,16798.74,9332.82,15087.74
7956,7895.87,23478.55,10331.26,21361.88
7957,10470.26,19771.04,17912.73,17046.37
7958,14677.96,18055.58,8686.65,16452.97
7959,14939.77,18754.93,5202.15,14433.29
7960,13547.69,20158.33,13372.46,21712.23
7961,9042.97,16460.06,14636.99,21443.77
7962,14043.3,22832.2,7926.01,11690.2
7963,6661.89,17393.1,11115.16,15549.76
7964,10560.07,16857.85,10255.9,16166.93
7965,7670.32,17708.8,14314.48,15763.32
7966,8275.95,21296.7,14720.17,20285.35
7967,22577.18,19614.26,7899.08,20477.44
7968,6526.53,17002.91,10499.61,17257.13
7969,15098.13,19292.09,8119.27,14846.07
7970,5216.53,13928.86,10102.8,12759.55
7971,11873.76,19975.46,15539.48,16467.05
7972,7845.15,20275.91,12928.52,16648.63
7973,12333.93,13345.32,9602.76,15096.58
7974,9079.96,24318.46,10966.91,15951.81
7975,11454.26,14726.6,8203.16,13953.49
7976,12617.69,20123.39,15948.06,16378.18
7977,9869.44,19355.58,8753.15,20505.59
7978,14329,15026.26,22151.78,15546.94
7979,14373.45,22190.38,16483.04,15365.48
7980,12793.25,24270.24,14076.8,19041.27
7981,10562.73,15716.62,8569.09,18130.45
7982,10585.3,14944.98,13378.86,12742.89
7983,10160.17,17820.12,14264.29,15691.62
7984,8842.37,18169.2,12148.88,16512.36
7985,9581.9,15934.29,13734.7,12484.29
7986,13640.58,22104.6,10139.77,12155.45
7987,8790.25,20460.7,6266.32,12407.55
7988,7422.22,18728.04,15836.3,14358.64
7989,10530.09,12984.31,11461.47,15156.36
7990,11880.6,19274.93,15863.99,18330.77
7991,4347.18,14746.75,11616.59,15247.57
7992,13278.06,18967.66,8853.1,15710.87
7993,14061.67,18801.18,13594.42,17779
7994,8142.86,16631.39,16837.82,13690.57
7995,7357.85,19226.79,20861.48,14600.66
7996,10052.68,18163.28,7817.69,15968.87
7997,14720.64,15396.82,15929.2,18250.48
7998,8622.67,15815.61,16426.83,19838.55
7999,10636.61,15328.14,10668.67,13197.34
8000,12452.35,13585.16,12504.1,15337.78
8001,15309.13,19817.78,7127.71,13457.51
8002,8245.01,17987.24,22495.89,8959.52
8003,16878.73,17270.42,13813.98,18062.5
8004,9594.7,17912.72,6185.56,17036.79
8005,11123.85,16305.63,15487.49,20359.07
8006,17734.36,19871.7,18753.59,20624.96
8007,9595.19,15679.63,7999.13,18008.45
8008,9915.16,18862.37,7638.98,18590.67
8009,21217.45,10488.05,17909.81,15748.31
8010,14780.46,19533.56,11914.44,12674.98
8011,6469.14,13985.7,14853.14,17199.31
8012,13369.58,13041.94,13099.77,19936.36
8013,15429.08,15632.18,16441.67,19051.31
8014,14441.86,13376.86,14366.98,15832.78
8015,15439.21,14226.83,9187.37,15519.04
8016,8503.44,14880.83,16832.07,18457.22
8017,12073.51,24347.59,10067.74,19454.74
8018,23820.83,17871.29,14171.47,20492.69
8019,10316.42,17411.53,19425.7,18626.49
8020,13832.75,19635.85,8842.55,12636.08
8021,13846.03,18755.5,6873.06,16387.3
8022,11910.4,16716.73,11132.59,16958.57
8023,12707.34,19770.71,10412.71,13521.02
8024,8507.61,15358.28,13770.78,14655.36
8025,6789.28,15910.68,12785.5,11710.27
8026,17252.25,18613.85,8805.64,11909.5
8027,15316.33,17554.16,7649.41,15595.62
8028,21633.43,17360.83,11906.65,14425.86
8029,12853.01,18518.94,15044.81,14379.78
8030,19615.45,18933.19,8464.82,11693.81
8031,10917,19398.32,10885.6,16242.37
8032,20501.45,19234.91,7014.97,14863.14
8033,11579.65,19369.84,9007.71,12980.52
8034,15533.74,17413.31,19028.71,12138.68
8035,12034.66,13616.05,9050.16,14039.28
8036,12669.08,14356.98,11742.77,18042.63
8037,10869.75,15381.59,13366.34,14625.97
8038,6049.05,18750.96,17167.07,15732.92
8039,15327.2,19946.28,11676.72,16187.35
8040,17444.19,22443.32,22681.27,17086.92
8041,13661.83,19350.05,9643.44,17723.88
8042,12434.22,18321.78,17236.3,17630.49
8043,17071.64,13756.97,19098.28,17340.17
8044,13720.93,16972.82,12802.03,11371.03
8045,6210.39,19048.57,9359.61,14990.23
8046,13847.81,20353.9,13608.06,18302.34
8047,12973.39,20441.72,13195.5,14645.2
8048,9679.56,15199.39,8557.22,15580.27
8049,6217.03,15444.79,17163.67,17661.09
8050,7761.38,13440.04,6045.43,15766.28
8051,13204.07,18220.94,16069.63,18208.02
8052,13168.91,25280.47,21842.56,13432.98
8053,9975.67,16888.95,6879.71,18304.03
8054,11513.02,13495.46,8664.86,16967.85
8055,9670.79,24622.61,12211.56,13826.61
8056,10968.76,19219.88,14845.05,17500.39
8057,4675.41,13534.38,10948.34,14539.03
8058,9950.4,18070.45,14884.42,17701.71
8059,20345.29,15606.91,13312.91,16186.46
8060,12109.93,16909.33,8309.46,16025.51
8061,8124.68,16742.77,9983.01,22155.17
8062,10001.12,20636.21,7687.15,12039.86
8063,9774.13,17844.83,15925.36,16813.96
8064,16875.88,16745.46,12471.28,18801.03
8065,11442.78,18659.39,20037.54,21867.9
8066,8311.26,14141.25,9196.14,15992.96
8067,12556.93,20148.32,4718.9,14085.57
8068,9877.55,18652.5,10327.2,14676.2
8069,11246.03,17747.21,11185.11,11434.83
8070,9576.44,14490.48,6641.21,11523.9
8071,11444,18178.42,18255.53,14583.98
8072,13952.02,19363.77,12966.86,10488.24
8073,11939.81,14027.75,19486.08,18699.72
8074,4801.53,18112.43,14398.5,14689.68
8075,18321.7,16668.13,7066.24,13868.76
8076,25324.09,19334.82,15157.87,17391.41
8077,14498.82,19259.2,17810.3,16772.35
8078,6329.44,19358.77,12819.23,12588.47
8079,11655.91,18561.53,8614.1,18980.01
8080,10322.32,12339.05,7497.88,15164.61
8081,16271.21,19228.61,11080.84,13369.82
8082,14486.47,17887.41,6987.09,15277.48
8083,12583.76,17514.6,13491.93,18059.98
8084,11796.72,13293.14,9648.6,13917.91
8085,21777.67,15290.56,9682.99,19453.77
8086,9056.27,13832.63,11615.23,14060.67
8087,14420.43,15280.02,14216.33,14558.6
8088,12937.6,17639.18,17195.81,16716.55
8089,22747.74,15848.89,11193.69,15337.24
8090,14686.45,16217.65,13958.2,17245.81
8091,9186.55,18679.89,9861.8,16953.25
8092,17407.17,17632.93,12697.68,18831.46
8093,8625.88,13320.02,8311.4,14915.09
8094,10396.77,15786.85,15754.87,14872.67
8095,16998.86,21387.61,13393.03,16301.16
8096,15325.93,15211.94,6733.71,13093.8
8097,7616.36,9883.98,15694.07,20730.59
8098,14389.56,15939.73,12745.71,20663.66
8099,14070.24,18395.76,8077.68,16193.6
8100,8750.13,14929.13,9417.82,15395.63
8101,14370.8,20994.42,14775.76,16317.32
8102,17687.92,26834.04,14494.96,16961.08
8103,11918.4,20885,9669.86,18501.39
8104,8962.08,18683.72,5721.94,19299.82
8105,18428.16,15142.01,14434.16,17720.17
8106,7992.33,17285.55,7733.34,10568.83
8107,10130.08,15871.67,12412.97,13334.29
8108,7431.36,19101.34,9748.04,15786.81
8109,7749.24,18711.93,20780.65,23235.16
8110,11191.12,19855.08,10584.89,14220.78
8111,9733.11,18428.95,11674.77,18878.91
8112,12972,17215.19,12804.9,20014.39
8113,12650.87,16689.29,9663.62,16649.1
8114,18522.36,18818.34,8500.21,15352.44
8115,11519.11,14068.92,9377.72,17257.82
8116,19591.28,24128.51,5359.63,17586.43
8117,7520.67,15106.83,13394.73,20291.34
8118,9540.48,14900.79,9228.95,12726.63
8119,15125.34,16785.43,5738.67,16668.77
8120,18358.14,19179.09,8947.49,19370.36
8121,15104.12,18950.59,10890.09,15235.67
8122,11416.24,18226.47,8792.19,16654.82
8123,21920.04,16403.01,7685.9,21082.94
8124,9283.34,19146.97,17259.99,17251.58
8125,7630.32,14766.17,20787.26,14185.49
8126,8683.71,16276.23,12721.76,11935.97
8127,13622.98,18523.27,14020.67,14670.28
8128,7728.36,19124.76,18065.24,22430.01
8129,13146.86,16214.3,9524.73,18811.49
8130,13555.77,14382.23,8907.64,17815.7
8131,14052.53,16463.88,11608.35,16832.45
8132,10213.97,22416.04,19837.84,16222.16
8133,11883.09,17515.16,11242.55,15770.16
8134,13534.31,20878.21,8598.94,17544.93
8135,4998.42,19502.64,14275.38,20646.06
8136,6543.74,12800.25,8328.24,14193.61
8137,27640.13,20729.52,10629.1,14217.54
8138,15978.52,17449.47,16363.63,12831.82
8139,12461.46,19964.29,9000.44,16897.41
8140,10765.41,17799.76,13198.98,20081.68
8141,16049.85,17087.76,10256.34,13964.54
8142,9389.88,13467.26,13120.08,10879.96
8143,14816.9,19427.31,10997.22,15338.58
8144,7281.84,15206.94,7584.11,12922.81
8145,13201.69,14797.35,12227.32,15162.3
8146,15222.63,14032.09,12330.18,22462.06
8147,11082.02,18179.36,10811.1,13450.4
8148,15729.36,18544.99,13845.77,17878.11
8149,9588.02,15825.95,12958.06,16409.52
8150,8937.18,18382.52,18075.77,13225.22
8151,6414.75,11195.78,15325.17,18795.45
8152,12430.89,16028.01,13977.39,18616.8
8153,6423.32,13494.31,8456.62,16100.99
8154,14829.83,18209.39,8251.53,21341.39
8155,13473.09,16805.48,6326.76,9057.13
8156,23440.14,19046.75,8801.12,13707.49
8157,8405.75,13591.8,16425.1,17681.84
8158,5265.93,14261.65,7072.65,20946.63
8159,14158.5,15166.67,8882.64,15867.43
8160,19569.58,22303.19,17582.16,11442.21
8161,19864.3,22606.5,10574.95,16605.5
8162,10536.65,17995.41,8992.45,16453.52
8163,13494.87,18099.8,16280.71,22264.97
8164,7113.05,16472.58,12198.42,14459.85
8165,10830.13,17832.72,9073.99,17127.29
8166,24302.37,23628.04,19190.92,12539.76
8167,7404.91,16291.85,13337.88,14516.58
8168,17380.02,14326.87,10138.79,13618.32
8169,13598,18582.4,20773.69,19618.91
8170,17782.96,17573.81,5610.36,13568.05
8171,14203.12,14813.71,8995.19,13586.17
8172,12832.25,22864.49,17255.5,11345.89
8173,23533.95,14314.54,10078.72,14801.62
8174,6681.31,15412.57,6337.73,22285.12
8175,13927.45,16441.8,12361.58,12380.48
8176,12228.89,18188.51,10487.58,20064.71
8177,13330.95,16369.09,10100,18789.84
8178,12645.81,15655.43,12393.08,14769.04
8179,11932.64,13702.17,14484.64,17842.99
8180,21531.32,20104.46,18464.61,18517.21
8181,10872.13,20258.38,11825.57,15116.82
8182,10780.76,18763.76,19063.03,13853.31
8183,12012.78,21011.47,9861.55,13246
8184,14916.76,17183.44,11433.07,14964.28
8185,16483.49,14854.78,13724.13,13942.09
8186,11583.85,17981.87,8939.14,20773.98
8187,19662.86,21314.34,12814.09,13947.89
8188,13794.82,17334.08,7703,17277.9
8189,17160.56,15676.64,8638.21,12162.09
8190,14282.43,21073.95,10051.36,12993.17
8191,10539.01,24105.84,13439,18900.65
8192,9632.8,17105.61,11487.85,15761.73
8193,7837.46,17023.29,9958.21,12803.56
8194,9744.57,19676.02,12242.49,15143.51
8195,25129.67,24930.87,14566.39,14037.57
8196,19018.63,18908.54,12342.74,16667.25
8197,14161.5,22403.9,14692.01,15264.99
8198,13942.06,13082.44,11573.48,10204.06
8199,7843.23,13190.13,11271.55,14806.58
8200,18657.08,12142.81,12865.89,19182.51
8201,21563.76,14390.24,5769.02,18356.57
8202,14440.68,21826.43,13469.83,12616.35
8203,9083.17,13514.95,9658.54,17362.93
8204,14566.83,17789.47,15479.9,18176.95
8205,11532.13,17270.1,10637.09,15339.49
8206,12213.92,12888.35,14865.97,20404.47
8207,8974.47,21130.77,12295.37,14858.62
8208,10442.01,17219.81,16414.16,18032.1
8209,12746.35,11770.5,11613.76,21261.02
8210,11965.23,17360.55,12097.33,19524.07
8211,9499.37,17080.98,9611.98,19746.72
8212,14453.4,16165.96,8644.23,16207.64
8213,10432.06,19899.66,13066.67,15179.08
8214,8890.16,22817.61,8895.23,16352.02
8215,12579.56,19555.12,17655.18,14958.88
8216,16397.64,22308.04,12614.01,19080.81
8217,7111.65,14818.26,7171.64,18491.3
8218,20239.3,20650.4,5898.3,17666.71
8219,13392.21,15293.74,9481.12,13845.83
8220,9994.11,15947.9,16065.99,20353.9
8221,13211.4,11877.2,11902.84,14423.48
8222,15142.17,12334.16,21123.05,13490.43
8223,18348.25,19619.29,14396.43,14479.39
8224,16326.98,18323.39,19266.82,17867.72
8225,11142.52,17307.55,14938.12,12726.56
8226,10378.27,22442.15,13258.63,17789.59
8227,11315.89,18376.71,9825.26,16390.01
8228,6462.59,14241.08,9966.79,14601.18
8229,5676.42,14573.12,9300.4,14288.59
8230,15579.6,18357.59,23805.1,17607.37
8231,13861.12,20002.5,6480.3,14253.2
8232,7703,17823.38,10482.5,13969.57
8233,8074.73,16790.93,16954.39,18171.35
8234,8732.64,12826.52,10709.11,15999.25
8235,14889.94,21396.02,7374.32,18866.86
8236,13084.87,16306.59,8675.54,23384.25
8237,7412.63,20793.94,11025.95,16697.34
8238,13468.36,18444.52,12395.18,19733.6
8239,12936.43,18160.57,15328.22,15592.23
8240,11135.26,16619.46,5368.37,18347.05
8241,14406.75,19929.87,9968.78,16920.51
8242,11737.71,16090.97,12674.84,11837.18
8243,15753.76,20544.26,15987.93,8308.26
8244,6442.74,17257.14,13409.93,18491.21
8245,10503.09,13521.93,15188.78,18332.3
8246,9580.55,22475.92,17453.61,14934.55
8247,8567.89,21316.85,14645.77,12427.91
8248,11210.97,15613.5,8489.98,18194.12
8249,11354.45,18995.47,18494.92,17936.07
8250,14712.04,15453.34,8803.13,14071.02
8251,7951.33,14890.39,8121.82,15309.01
8252,18948.55,18686.18,8758.23,11122.25
8253,7433.59,25042.64,13406.42,12163.98
